id,full_name,age,gender,device_type,ad_position,Product_Category,color_name,hex_code,r,g,b,Mood,Season,Time_Spent_sec,click
1612,User1612,40.0,,Mobile,Side,Sports,Vivid raspberry,#FF006C,255,0,108,Happy,Summer,247,1
6441,User6441,,,Desktop,Top,Tech,Sunray,#E3AB57,227,171,87,Angry,Autumn,94,1
7808,User7808,26.0,Female,Desktop,Top,Fashion,Grullo,#A99A86,169,154,134,Calm,Monsoon,8,1
550,User550,,,Desktop,Top,Food,Blue (NCS),#0087BD,0,135,189,Sad,Summer,66,0
1612,User1612,40.0,,Mobile,Side,Sports,Bulgarian rose,#480607,72,6,7,Sad,Spring,216,1
3644,User3644,,Female,Mobile,Side,Food,Pink lavender,#D8B2D1,216,178,209,Angry,Winter,252,1
7422,User7422,,Female,Desktop,Top,Food,Payne's grey,#536878,83,104,120,Happy,Monsoon,196,1
5732,User5732,,Non-Binary,,Bottom,Sports,Debian red,#D70A53,215,10,83,Calm,Summer,60,1
8222,User8222,27.0,,Tablet,Side,Sports,Orchid,#DA70D6,218,112,214,Angry,Autumn,293,1
4450,User4450,45.0,Female,Mobile,Top,Tech,Tuscany,#C09999,192,153,153,Angry,Summer,35,0
3277,User3277,,,Mobile,Side,Fashion,Raisin black,#242124,36,33,36,Sad,Spring,5,0
8174,User8174,20.0,Female,Mobile,Bottom,Food,Byzantium,#702963,112,41,99,Calm,Monsoon,202,1
1127,User1127,,,Desktop,,Fashion,Old lace,#FDF5E6,253,245,230,Happy,Summer,49,1
3345,User3345,,Male,Desktop,,Fashion,Electric crimson,#FF003F,255,0,63,Sad,Monsoon,51,1
6553,User6553,,,Desktop,Bottom,Home_Decor,Orange (RYB),#FB9902,251,153,2,Angry,Monsoon,226,1
453,User453,,Female,Tablet,Top,Tech,Thistle,#D8BFD8,216,191,216,Sad,Autumn,290,1
4345,User4345,,,Desktop,Bottom,Food,Verdigris,#43B3AE,67,179,174,Sad,Winter,85,0
6268,User6268,,,Desktop,,Sports,Electric indigo,#6F00FF,111,0,255,Neutral,Spring,284,1
329,User329,36.0,,Desktop,Top,Sports,Light salmon pink,#FF9999,255,153,153,Sad,Summer,291,0
9266,User9266,38.0,,Mobile,,Fashion,Scarlet,#FD0E35,253,14,53,Sad,Winter,288,1
6917,User6917,,Non-Binary,Mobile,Bottom,Tech,Marigold,#EAA221,234,162,33,Calm,Autumn,193,0
8561,User8561,52.0,Male,Mobile,Bottom,Tech,Frostbite,#E936A7,233,54,167,Sad,Winter,43,1
9448,User9448,,Non-Binary,Mobile,Side,Food,Rackley,#5D8AA8,93,138,168,Happy,Monsoon,87,0
7272,User7272,,,Tablet,,Food,Gamboge orange (brown),#996600,152,102,0,Angry,Monsoon,180,0
234,User234,19.0,,Tablet,Bottom,Fashion,Sandstorm,#ECD540,236,213,64,Calm,Spring,13,1
255,User255,,,Desktop,Bottom,Fashion,Midnight green (eagle green),#004953,0,73,83,Sad,Summer,282,1
2129,User2129,47.0,,Tablet,Bottom,Fashion,Aquamarine,#7FFFD4,127,255,212,Happy,Summer,262,1
7678,User7678,53.0,Female,Desktop,Top,Home_Decor,Cinnamon[citation needed],#D2691E,210,105,30,Angry,Autumn,276,0
8515,User8515,,Non-Binary,Mobile,Bottom,Tech,Japanese carmine,#9D2933,157,41,51,Calm,Spring,265,1
2173,User2173,,,,Bottom,Fashion,Fluorescent orange,#FFBF00,255,191,0,Happy,Summer,184,1
5571,User5571,,Female,Desktop,Side,Tech,Android green,#A4C639,164,198,57,Sad,Monsoon,158,0
9611,User9611,,Male,Desktop,Side,Sports,Chocolate (web),#D2691E,210,105,30,Neutral,Spring,19,1
5737,User5737,29.0,,Desktop,Top,Sports,Old burgundy,#43302E,67,48,46,Neutral,Winter,71,0
7788,User7788,63.0,Non-Binary,Mobile,Side,Tech,Dark candy apple red,#A40000,164,0,0,Calm,Spring,191,0
7471,User7471,,Female,Mobile,Bottom,Sports,Peach,#FFE5B4,255,229,180,Happy,Spring,67,1
9811,User9811,,,Mobile,Side,Sports,Raspberry glace,#915F6D,145,95,109,Angry,Summer,285,0
8115,User8115,20.0,Female,Mobile,Top,Sports,French puce,#4E1609,78,22,9,Happy,Autumn,45,1
217,User217,,,Tablet,,Food,Royal yellow,#FADA5E,250,218,94,Neutral,Autumn,32,0
234,User234,,Female,,,Food,Orange (RYB),#FB9902,251,153,2,Calm,Summer,281,1
6864,User6864,,,Desktop,Side,Tech,Liver,#674C47,103,76,71,Sad,Summer,225,0
6462,User6462,36.0,,Tablet,Side,Tech,Indigo,#4B0082,75,0,130,Happy,Summer,221,1
1214,User1214,26.0,Female,Mobile,Bottom,Home_Decor,Vanilla ice,#F38FA9,243,143,169,Neutral,Autumn,226,1
3543,User3543,55.0,,,Top,Food,Sheen Green,#8FD400,143,212,0,Angry,Summer,65,1
7214,User7214,62.0,Non-Binary,Mobile,,Tech,Amaranth deep purple,#9F2B68,159,43,104,Calm,Winter,107,0
3236,User3236,56.0,Female,Mobile,Bottom,Food,Ultramarine,#3F00FF,18,10,143,Sad,Winter,189,1
8957,User8957,,,,Top,Home_Decor,Vivid gamboge,#FF9900,255,153,0,Happy,Monsoon,151,1
1214,User1214,26.0,Female,Mobile,,Tech,Burnt sienna,#E97451,233,116,81,Angry,Winter,79,1
6576,User6576,62.0,Female,Desktop,Bottom,Tech,Glaucous,#6082B6,96,130,182,Sad,Spring,5,1
6602,User6602,,Female,Desktop,,Tech,Shadow blue,#778BA5,119,139,165,Neutral,Monsoon,166,1
9400,User9400,,,Mobile,Side,Tech,Harlequin green,#46CB18,70,203,24,Neutral,Winter,21,1
5501,User5501,28.0,Non-Binary,Mobile,Bottom,Fashion,Blue (NCS),#0087BD,0,135,189,Angry,Spring,247,1
5084,User5084,,Non-Binary,Tablet,Side,Food,Sea blue,#006994,0,105,148,Neutral,Winter,23,1
1020,User1020,,,,Side,Food,Dark blue-gray,#666699,102,102,153,Calm,Spring,63,1
9618,User9618,,Non-Binary,Desktop,,Food,Green (Crayola),#1CAC78,28,172,120,Angry,Summer,205,0
4228,User4228,,,Desktop,Side,Home_Decor,Dark liver (horses),#543D37,84,61,55,Neutral,Spring,119,1
7659,User7659,19.0,,Mobile,Top,Fashion,Caput mortuum,#592720,89,39,32,Happy,Summer,207,0
2003,User2003,,,Desktop,Bottom,Food,Lemon chiffon,#FFFACD,255,250,205,Neutral,Spring,298,0
9736,User9736,46.0,,,,Food,Star command blue,#007BB8,0,123,184,Calm,Spring,35,1
487,User487,28.0,Male,Mobile,Side,Tech,Maximum Purple,#733380,115,51,128,Sad,Winter,198,1
4429,User4429,,,,Top,Tech,Rich lavender,#A76BCF,167,107,207,Sad,Spring,110,1
998,User998,,,Tablet,Top,Tech,Sweet Brown,#A83731,168,55,49,Neutral,Winter,130,1
8226,User8226,,,Tablet,,Food,Carrot orange,#ED9121,237,145,33,Sad,Spring,107,1
9220,User9220,21.0,Female,Mobile,Side,Tech,Coral Reef,#FD7C6E,253,124,110,Neutral,Autumn,167,1
1420,User1420,62.0,Non-Binary,Desktop,,Food,Red-violet,#C71585,199,21,133,Calm,Monsoon,125,1
2485,User2485,,Non-Binary,Mobile,Bottom,Home_Decor,Portland Orange,#FF5A36,255,90,54,Sad,Winter,244,1
4841,User4841,21.0,Female,,Side,Home_Decor,Tuscan red,#7C4848,124,72,72,Happy,Winter,99,0
8316,User8316,,Male,Desktop,Bottom,Sports,Wisteria,#C9A0DC,201,160,220,Neutral,Summer,212,0
3601,User3601,,Non-Binary,Mobile,Bottom,Fashion,Bright lavender,#BF94E4,191,148,228,Sad,Autumn,153,1
9290,User9290,61.0,,Desktop,Bottom,Tech,Amaranth pink,#F19CBB,241,156,187,Calm,Summer,197,1
5258,User5258,50.0,Non-Binary,Desktop,Side,Tech,Jasmine,#F8DE7E,248,222,126,Calm,Autumn,146,0
9431,User9431,,Male,Mobile,Top,Fashion,Jet,#343434,52,52,52,Happy,Autumn,276,1
885,User885,49.0,,Tablet,Side,Fashion,Mantis,#74C365,116,195,101,Calm,Spring,205,0
7866,User7866,,,Mobile,,Sports,Light fuchsia pink,#F984EF,249,132,239,Calm,Summer,166,1
1110,User1110,43.0,,Mobile,Side,Fashion,Pale spring bud,#ECEBBD,236,235,189,Sad,Monsoon,113,0
1539,User1539,43.0,,Mobile,Bottom,Food,Raspberry rose,#B3446C,179,68,108,Neutral,Autumn,267,1
2722,User2722,39.0,,Desktop,Top,Tech,Burlywood,#DEB887,222,184,135,Angry,Autumn,214,1
5890,User5890,56.0,Female,Mobile,Bottom,Fashion,Grape,#6F2DA8,111,45,168,Calm,Winter,153,1
5062,User5062,,Male,Tablet,Bottom,Food,Neon green,#39FF14,57,255,20,Calm,Spring,260,0
6125,User6125,18.0,,,,Fashion,Stizza,#990000,153,0,0,Angry,Monsoon,203,0
2964,User2964,40.0,Non-Binary,Mobile,Side,Food,Copper penny,#AD6F69,173,111,105,Calm,Autumn,190,1
6573,User6573,55.0,Non-Binary,Desktop,Side,Home_Decor,Umber,#635147,99,81,71,Sad,Winter,169,1
2133,User2133,,,Tablet,Side,Food,Sea green,#2E8B57,46,139,87,Sad,Summer,112,0
3014,User3014,,,Mobile,Top,Sports,Mint green,#98FF98,152,255,152,Angry,Autumn,87,1
6619,User6619,36.0,,Tablet,Bottom,Food,Imperial,#602F6B,96,47,107,Calm,Winter,84,0
579,User579,,,Tablet,Side,Fashion,Platinum,#E5E4E2,229,228,226,Calm,Summer,257,0
3938,User3938,,Male,Mobile,,Home_Decor,Emerald,#50C878,80,200,120,Neutral,Spring,29,1
949,User949,,,Desktop,Top,Home_Decor,Heliotrope gray,#AA98A9,170,152,168,Calm,Summer,287,0
6145,User6145,,Female,,Side,Food,Oxford Blue,#002147,0,33,71,Sad,Autumn,55,0
9075,User9075,36.0,Female,Mobile,,Fashion,Phthalo blue,#000F89,0,15,137,Happy,Monsoon,112,1
3658,User3658,,,,Side,Home_Decor,Apricot,#FBCEB1,251,206,177,Happy,Summer,242,1
7993,User7993,,Non-Binary,Mobile,Bottom,Food,Mango Tango,#FF8243,255,130,67,Happy,Monsoon,190,1
6602,User6602,,,Desktop,Side,Food,Amaranth red,#D3212D,211,33,45,Happy,Monsoon,84,1
2760,User2760,55.0,,,Top,Food,Dark scarlet,#560319,86,3,25,Calm,Summer,100,0
4616,User4616,,Female,,Side,Home_Decor,Gunmetal,#2a3439,42,52,57,Calm,Spring,154,0
1503,User1503,19.0,Female,Tablet,Side,Tech,Electric green,#00FF00,0,255,0,Neutral,Summer,10,1
9550,User9550,58.0,,Desktop,Top,Fashion,Lincoln green,#195905,25,89,5,Calm,Winter,26,1
9227,User9227,,Non-Binary,,Side,Sports,Red (NCS),#C40233,196,2,51,Happy,Monsoon,224,1
5522,User5522,19.0,,Desktop,Bottom,Sports,Gargoyle Gas,#FFDF46,255,223,70,Angry,Autumn,16,0
7438,User7438,,Non-Binary,,Side,Fashion,Toolbox,#746CC0,116,108,192,Angry,Monsoon,287,1
5733,User5733,,,Mobile,Bottom,Tech,Spanish violet,#4C2882,76,40,130,Sad,Autumn,196,0
4957,User4957,58.0,Male,,Bottom,Fashion,Pale aqua,#BCD4E6,188,212,230,Sad,Winter,229,1
6771,User6771,,,,Side,Food,Medium turquoise,#48D1CC,72,209,204,Calm,Winter,171,1
8442,User8442,54.0,,Tablet,Bottom,Fashion,Pale spring bud,#ECEBBD,236,235,189,Angry,Winter,120,0
393,User393,,,Desktop,Bottom,Fashion,Awesome,#FF2052,255,32,82,Happy,Summer,152,1
8252,User8252,,Male,,Side,Home_Decor,Kelly green,#4CBB17,76,187,23,Happy,Monsoon,40,1
8947,User8947,22.0,Male,,,Sports,Van Dyke Brown,#664228,102,66,40,Happy,Autumn,249,1
6423,User6423,,,Tablet,Side,Sports,Tea green,#D0F0C0,208,240,192,Calm,Winter,134,0
670,User670,22.0,,Desktop,,Food,Bubbles,#E7FEFF,231,254,255,Calm,Winter,244,1
9245,User9245,,,Tablet,Top,Food,Dark pink,#E75480,231,84,128,Neutral,Autumn,109,0
3232,User3232,22.0,,Tablet,Bottom,Home_Decor,Jet,#343434,52,52,52,Happy,Monsoon,171,0
6479,User6479,,Male,Tablet,Side,Food,Dark midnight blue,#003366,0,51,102,Happy,Monsoon,46,1
8226,User8226,,Male,Tablet,Top,Tech,Malachite,#0BDA51,11,218,81,Calm,Autumn,258,1
4254,User4254,19.0,Male,Desktop,Bottom,Home_Decor,Pale cerulean,#9BC4E2,155,196,226,Calm,Spring,209,1
1099,User1099,36.0,Male,Tablet,Top,Home_Decor,Sienna,#882D17,136,45,23,Neutral,Monsoon,199,0
3641,User3641,,,Tablet,,Fashion,Rose Dust,#9E5E6F,158,94,111,Neutral,Autumn,175,1
3014,User3014,,,Mobile,Top,Fashion,French beige,#A67B5B,166,123,91,Sad,Autumn,254,1
2964,User2964,40.0,Non-Binary,Mobile,Side,Tech,Licorice,#1A1110,26,17,16,Angry,Winter,108,1
9807,User9807,35.0,Non-Binary,Tablet,Bottom,Home_Decor,Rich lavender,#A76BCF,167,107,207,Happy,Autumn,43,1
9806,User9806,58.0,Male,,Bottom,Home_Decor,Crimson,#DC143C,220,20,60,Happy,Summer,240,1
6883,User6883,32.0,Male,Desktop,Side,Fashion,Shocking pink (Crayola),#FF6FFF,255,111,255,Neutral,Winter,138,0
1470,User1470,25.0,Male,Tablet,Top,Sports,Rose ebony,#674846,103,72,70,Neutral,Winter,256,0
645,User645,,,Tablet,Side,Sports,African violet,#B284BE,178,132,190,Sad,Monsoon,174,0
4015,User4015,,Male,,Side,Fashion,Stil de grain yellow,#FADA5E,250,218,94,Angry,Spring,287,1
8208,User8208,,Female,Tablet,Top,Food,Vermilion,#E34234,227,66,52,Sad,Monsoon,211,1
5425,User5425,,,Mobile,Side,Home_Decor,Myrtle green,#317873,49,120,115,Angry,Summer,147,1
4874,User4874,,Male,Mobile,,Tech,Patriarch,#800080,128,0,128,Happy,Winter,23,0
1914,User1914,,Male,,Bottom,Sports,Rich electric blue,#0892D0,8,146,208,Sad,Winter,194,1
4950,User4950,28.0,Male,Mobile,,Food,Pear,#D1E231,209,226,49,Neutral,Autumn,68,1
24,User24,,,Tablet,Side,Home_Decor,Auburn,#A52A2A,165,42,42,Sad,Spring,234,1
7450,User7450,,,Desktop,Side,Food,Pastel brown,#836953,130,105,83,Sad,Spring,179,1
2019,User2019,42.0,,Tablet,Top,Home_Decor,Orchid pink,#F2BDCD,242,189,205,Happy,Autumn,24,0
1446,User1446,,,Desktop,Bottom,Home_Decor,Puce red,#722F37,114,47,55,Neutral,Summer,280,1
7750,User7750,46.0,,Mobile,Side,Fashion,Loeen(lopen)look/vomit+indogo+Lopen+Gabriel,#15F2FD,123,154,200,Neutral,Spring,230,1
2337,User2337,40.0,Male,Desktop,Top,Fashion,Cyan azure,#4E82B4,78,130,180,Calm,Winter,235,1
4178,User4178,41.0,Male,,Top,Tech,Deer,#BA8759,186,135,89,Calm,Summer,105,0
6487,User6487,19.0,Male,,Side,Tech,Light pastel purple,#B19CD9,177,156,217,Calm,Monsoon,231,1
3057,User3057,,Female,,Top,Food,Straw,#E4D96F,228,217,111,Happy,Monsoon,298,0
6765,User6765,46.0,Female,,,Fashion,Liseran Purple,#DE6FA1,222,111,161,Sad,Summer,42,1
5193,User5193,50.0,Female,Desktop,,Home_Decor,Boston University Red,#CC0000,204,0,0,Neutral,Winter,69,1
6906,User6906,,Non-Binary,Mobile,Top,Fashion,Pakistan green,#006600,0,102,0,Neutral,Monsoon,80,1
2555,User2555,,Non-Binary,Tablet,,Home_Decor,Silver pink,#C4AEAD,196,174,173,Sad,Winter,196,1
4773,User4773,59.0,Male,Desktop,Top,Fashion,Middle Green,#4D8C57,77,140,87,Neutral,Autumn,127,0
6438,User6438,53.0,Non-Binary,,,Home_Decor,Bondi blue,#0095B6,0,149,182,Sad,Spring,129,1
9128,User9128,,,,Top,Food,Nyanza,#E9FFDB,233,255,219,Happy,Summer,31,0
9075,User9075,36.0,Female,Mobile,,Fashion,Tea rose,#F4C2C2,244,194,194,Happy,Spring,107,1
8372,User8372,52.0,,Desktop,Top,Sports,Rosso corsa,#D40000,212,0,0,Happy,Autumn,280,0
400,User400,52.0,Non-Binary,Tablet,Side,Sports,Silver pink,#C4AEAD,196,174,173,Sad,Monsoon,64,1
8334,User8334,,Male,Desktop,Top,Home_Decor,Light moss green,#ADDFAD,173,223,173,Sad,Winter,172,0
1965,User1965,,,Tablet,,Food,Halayà úbe,#663854,102,55,84,Angry,Winter,87,0
5403,User5403,61.0,Male,Desktop,Top,Home_Decor,Old lavender,#796878,121,104,120,Neutral,Autumn,10,0
3333,User3333,30.0,Male,Tablet,Top,Food,Spring bud,#A7FC00,167,252,0,Neutral,Summer,168,1
5501,User5501,28.0,Non-Binary,Mobile,Bottom,Tech,Tangelo,#F94D00,249,77,0,Angry,Spring,206,1
9617,User9617,63.0,,Tablet,,Fashion,Italian sky blue,#B2FFFF,178,255,255,Angry,Monsoon,181,1
7792,User7792,,Male,Mobile,Bottom,Food,Granite Gray,#676767,103,103,103,Happy,Summer,160,0
3708,User3708,43.0,Male,Desktop,Top,Home_Decor,Wageningen Green,#34B233,52,178,51,Angry,Autumn,282,0
3280,User3280,29.0,,Tablet,Side,Tech,Persian red,#CC3333,204,51,51,Sad,Autumn,106,0
2529,User2529,,,Desktop,Top,Home_Decor,Zaffre,#0014A8,0,20,168,Calm,Winter,84,1
8832,User8832,49.0,,Tablet,Side,Sports,Utah Crimson,#D3003F,211,0,63,Sad,Monsoon,198,1
5945,User5945,42.0,Male,Desktop,Side,Sports,Maximum Yellow Red,#F2BA49,242,186,73,Angry,Summer,285,0
9723,User9723,,Female,Mobile,Side,Fashion,Kiwi,#8EE53F,142,229,63,Neutral,Winter,95,1
6268,User6268,,,Desktop,Top,Fashion,North Texas Green,#059033,5,144,51,Sad,Monsoon,71,1
5664,User5664,32.0,Male,Mobile,Top,Tech,Paolo Veronese green,#009B7D,0,155,125,Neutral,Spring,219,0
6268,User6268,,,Desktop,Top,Sports,Copper red,#CB6D51,203,109,81,Sad,Spring,149,1
1945,User1945,20.0,,Tablet,Side,Food,Snow,#FFFAFA,255,250,250,Neutral,Winter,44,1
8058,User8058,25.0,,Mobile,,Sports,Burgundy,#800020,128,0,32,Sad,Summer,216,0
560,User560,,,Desktop,Side,Fashion,Roast coffee,#704241,112,66,65,Neutral,Monsoon,290,0
9806,User9806,58.0,Male,Tablet,Bottom,Home_Decor,Spanish gray,#989898,152,152,152,Calm,Spring,63,1
3299,User3299,44.0,Non-Binary,Tablet,Side,Tech,Maximum Blue Purple,#ACACE6,172,172,230,Happy,Spring,32,1
2336,User2336,32.0,,Tablet,Side,Sports,Vivid gamboge,#FF9900,255,153,0,Sad,Summer,51,1
7466,User7466,47.0,,Mobile,Bottom,Food,Slimy Green,#299617,41,150,23,Calm,Winter,241,1
4587,User4587,,,Tablet,Top,Food,Shampoo,#FFCFF1,255,207,241,Happy,Autumn,121,0
1369,User1369,,,,,Food,Rose red,#C21E56,194,30,86,Sad,Monsoon,155,1
7438,User7438,53.0,Non-Binary,Mobile,Side,Tech,Blizzard Blue,#ACE5EE,172,229,238,Calm,Spring,87,1
9162,User9162,,,Mobile,Top,Food,Rajah,#FBAB60,251,171,96,Calm,Autumn,61,0
1325,User1325,,,Desktop,Side,Food,Rosewood,#65000B,101,0,11,Calm,Summer,221,1
5756,User5756,51.0,Non-Binary,Tablet,Top,Sports,French puce,#4E1609,78,22,9,Angry,Winter,224,1
373,User373,34.0,Female,Mobile,,Tech,Very pale yellow,#FFFFBF,255,255,191,Neutral,Monsoon,289,1
1148,User1148,25.0,,Mobile,Bottom,Home_Decor,Pink Flamingo,#FC74FD,252,116,253,Happy,Summer,246,1
6167,User6167,20.0,Male,Mobile,Side,Home_Decor,Cherry blossom pink,#FFB7C5,255,183,197,Neutral,Winter,103,1
5276,User5276,,,Tablet,Side,Food,Giant's Club,#B05C52,176,92,82,Neutral,Summer,246,1
5338,User5338,51.0,Male,Mobile,Top,Fashion,Flamingo pink,#FC8EAC,252,142,172,Neutral,Spring,207,1
6462,User6462,,,Tablet,Side,Tech,Deep carmine pink,#EF3038,239,48,56,Calm,Spring,41,1
9266,User9266,38.0,,Mobile,,Fashion,Interdimensional Blue,#360CCC,54,12,204,Neutral,Autumn,250,1
1540,User1540,45.0,,Tablet,Top,Tech,Winter Wizard,#A0E6FF,160,230,255,Angry,Summer,132,0
1190,User1190,,Non-Binary,,,Tech,Deep moss green,#355E3B,53,94,59,Sad,Spring,139,1
6188,User6188,20.0,,,Bottom,Sports,Amber,#FFBF00,255,191,0,Calm,Winter,68,1
7988,User7988,,,Mobile,Bottom,Food,Heat Wave,#FF7A00,255,122,0,Happy,Autumn,278,0
9789,User9789,,,Tablet,,Sports,Steel blue,#4682B4,70,130,180,Sad,Monsoon,33,1
346,User346,29.0,Male,Mobile,Top,Fashion,Old lavender,#796878,121,104,120,Sad,Summer,230,0
5756,User5756,51.0,Non-Binary,Tablet,Top,Fashion,Unmellow yellow,#FFFF66,255,255,102,Sad,Spring,64,1
6160,User6160,,,Tablet,,Home_Decor,Vivid mulberry,#B80CE3,184,12,227,Neutral,Winter,58,0
1549,User1549,56.0,,Desktop,Top,Sports,Moccasin,#FAEBD7,250,235,215,Neutral,Summer,153,1
6980,User6980,62.0,,,Bottom,Sports,Forest green (traditional),#014421,1,68,33,Calm,Winter,62,1
1077,User1077,,Non-Binary,,Top,Sports,MSU Green,#18453B,24,69,59,Neutral,Autumn,40,1
5951,User5951,41.0,Female,Tablet,Top,Home_Decor,Royal blue,#002366,0,35,102,Neutral,Spring,149,0
5193,User5193,50.0,Female,Desktop,,Sports,Hansa yellow,#E9D66B,233,214,107,Neutral,Spring,254,1
7526,User7526,,,,Side,Sports,Sage,#BCB88A,188,184,138,Calm,Autumn,84,1
8956,User8956,,Male,Tablet,Top,Sports,Ocean Blue,#4F42B5,79,66,181,Calm,Winter,19,1
1601,User1601,41.0,,Tablet,Top,Sports,Dartmouth green,#00703C,0,112,60,Angry,Summer,44,0
3906,User3906,,Non-Binary,Tablet,Bottom,Fashion,Cornsilk,#FFF8DC,255,248,220,Angry,Winter,85,1
8189,User8189,,,Tablet,Top,Food,Green (Crayola),#1CAC78,28,172,120,Angry,Summer,197,0
8190,User8190,26.0,,Mobile,Side,Fashion,Persian plum,#701C1C,112,28,28,Angry,Autumn,170,1
7973,User7973,28.0,,Mobile,Bottom,Sports,Byzantine,#BD33A4,189,51,164,Sad,Monsoon,208,1
5629,User5629,,,Tablet,Top,Tech,Pale robin egg blue,#96DED1,150,222,209,Sad,Summer,215,1
4015,User4015,44.0,Male,Tablet,Side,Tech,Maroon (HTML/CSS),#800000,128,0,0,Angry,Spring,262,1
1305,User1305,,Female,Tablet,Top,Home_Decor,Dirt,#9B7653,155,118,83,Angry,Spring,119,1
6880,User6880,,Female,Mobile,Side,Fashion,Raisin black,#242124,36,33,36,Happy,Spring,237,1
2650,User2650,53.0,,Desktop,Side,Home_Decor,Maroon (X11),#B03060,176,48,96,Sad,Winter,81,0
4236,User4236,51.0,,Desktop,Bottom,Home_Decor,Yellow-green,#9ACD32,154,205,50,Happy,Winter,100,0
9173,User9173,49.0,,Desktop,Side,Tech,Ube,#8878C3,136,120,195,Happy,Winter,102,0
2913,User2913,57.0,Non-Binary,Mobile,Side,Fashion,Selective yellow,#FFBA00,255,186,0,Neutral,Spring,60,1
6161,User6161,,Female,,Bottom,Food,Dark cerulean,#08457E,8,69,126,Calm,Summer,122,1
5766,User5766,63.0,Male,Desktop,Side,Fashion,Electric blue,#7DF9FF,125,249,255,Sad,Spring,123,1
5566,User5566,,Non-Binary,Mobile,,Home_Decor,Alien Armpit,#84DE02,132,222,2,Angry,Summer,42,1
1141,User1141,37.0,,Desktop,,Sports,Winter Sky,#FF007C,255,0,124,Angry,Winter,189,1
393,User393,,,Desktop,Bottom,Home_Decor,Green (Munsell),#00A877,0,168,119,Calm,Monsoon,246,1
1077,User1077,,Non-Binary,Desktop,,Fashion,Mindaro,#E3F988,227,249,136,Sad,Winter,55,1
3759,User3759,,,Mobile,Top,Tech,Apple green,#8DB600,141,182,0,Angry,Autumn,131,0
3854,User3854,56.0,,Tablet,Bottom,Fashion,Medium turquoise,#48D1CC,72,209,204,Angry,Summer,107,1
5425,User5425,,Non-Binary,Mobile,,Food,Pale pink,#FADADD,250,218,221,Neutral,Monsoon,233,1
7438,User7438,53.0,Non-Binary,Mobile,Side,Sports,Black Shadows,#BFAFB2,191,175,178,Happy,Winter,215,1
9231,User9231,21.0,,Desktop,Top,Sports,Mystic Maroon,#AD4379,173,67,121,Angry,Monsoon,89,1
2542,User2542,58.0,Non-Binary,Mobile,,Home_Decor,Lawn green,#7CFC00,124,252,0,Sad,Spring,278,1
3561,User3561,37.0,,Desktop,,Fashion,Red (Crayola),#EE204D,238,32,77,Calm,Summer,31,1
9855,User9855,,,Desktop,Bottom,Tech,Rubine red,#D10056,209,0,86,Neutral,Autumn,76,1
1445,User1445,44.0,Female,Mobile,Top,Food,Falu red,#801818,128,24,24,Sad,Spring,99,0
6811,User6811,24.0,Male,Mobile,Bottom,Home_Decor,Blush,#DE5D83,222,93,131,Neutral,Monsoon,80,1
7448,User7448,,Male,Tablet,Side,Fashion,Light brown,#B5651D,181,101,29,Happy,Winter,10,0
1214,User1214,26.0,Female,Mobile,,Tech,Vermilion,#E34234,227,66,52,Angry,Summer,94,1
1557,User1557,,,,Bottom,Fashion,Outer Space,#414A4C,65,74,76,Sad,Autumn,84,0
1171,User1171,,Female,Mobile,Bottom,Tech,Smoky Topaz,#933D41,147,61,65,Calm,Winter,226,1
966,User966,54.0,Male,Desktop,Bottom,Fashion,English vermillion,#CC474B,204,71,75,Happy,Autumn,87,1
4015,User4015,44.0,Male,,Side,Fashion,Medium vermilion,#D9603B,217,96,59,Happy,Summer,86,1
7652,User7652,,Male,Mobile,Bottom,Home_Decor,Ruber,#CE4676,206,70,118,Neutral,Monsoon,156,1
315,User315,,,Desktop,Side,Fashion,Misty rose,#FFE4E1,255,228,225,Happy,Autumn,49,1
4462,User4462,52.0,,Tablet,Bottom,Fashion,Magic mint,#AAF0D1,170,240,209,Sad,Summer,216,1
3164,User3164,,Female,Desktop,Bottom,Home_Decor,French violet,#8806CE,136,6,206,Neutral,Autumn,75,1
5483,User5483,52.0,,Tablet,Side,Home_Decor,Pixie Powder,#391285,57,18,133,Happy,Winter,267,0
6258,User6258,,Non-Binary,Tablet,Top,Sports,Castleton green,#00563F,0,86,63,Calm,Autumn,62,1
2722,User2722,39.0,,Desktop,Top,Sports,Middle Blue Purple,#8B72BE,139,114,190,Sad,Winter,61,1
3570,User3570,56.0,Female,Mobile,Side,Home_Decor,Star command blue,#007BB8,0,123,184,Calm,Winter,115,0
7748,User7748,57.0,Female,Desktop,Top,Food,Red-orange,#FF5349,255,83,73,Calm,Summer,146,0
5922,User5922,62.0,Female,Mobile,Side,Tech,Rose red,#C21E56,194,30,86,Neutral,Spring,60,0
3429,User3429,59.0,,Tablet,Side,Home_Decor,Blue,#0000FF,0,0,255,Angry,Autumn,16,1
6467,User6467,30.0,,Desktop,Side,Sports,Livid,#6699CC,102,153,204,Neutral,Monsoon,19,1
3990,User3990,28.0,,Tablet,Side,Fashion,Van Dyke Brown,#664228,102,66,40,Sad,Winter,12,1
7670,User7670,54.0,Female,,Top,Home_Decor,Aqua,#00FFFF,0,255,255,Sad,Spring,235,1
5993,User5993,,,Desktop,Bottom,Home_Decor,Dark blue,#00008B,0,0,139,Neutral,Winter,190,0
1368,User1368,,Female,,Top,Sports,Cherry,#DE3163,222,49,99,Angry,Spring,57,0
